FORM	PREFIX	BEFORE_SEQ	AFTER_SEQ	BEFORE_SING	AFTER_SING	INFLEC	LEFT_CONSONANTAL	LEFT_SONORANT	LEFT_LABIAL	LEFT_ROUND	LEFT_CORONAL	LEFT_ANTERIOR	LEFT_DISTRIBUTED	LEFT_DORSAL	LEFT_HIGH	LEFT_LOW	LEFT_BACK	LEFT_VOICE	LEFT_CONTINUANT	LEFT_STRIDENT	LEFT_LATERAL	LEFT_DELAYEDRELEASE	LEFT_NASAL	LEFT_APPROXIMANT	LEFT_TAP	LEFT_TRILL	LEFT_LABIODENTAL	LEFT_FRONT	RIGHT_CONSONANTAL	RIGHT_SONORANT	RIGHT_LABIAL	RIGHT_ROUND	RIGHT_CORONAL	RIGHT_ANTERIOR	RIGHT_DISTRIBUTED	RIGHT_DORSAL	RIGHT_HIGH	RIGHT_LOW	RIGHT_BACK	RIGHT_VOICE	RIGHT_CONTINUANT	RIGHT_STRIDENT	RIGHT_LATERAL	RIGHT_DELAYEDRELEASE	RIGHT_NASAL	RIGHT_APPROXIMANT	RIGHT_TAP	RIGHT_TRILL	RIGHT_LABIODENTAL	RIGHT_FRONT	PARADIGM_YER	FORM_YER
['g', 'lʲ', 'i', 'p', 'r', 'u', 'v']	['g', 'lʲ', 'i', 'p']	N;GEN;PL	p	r	p	r	+	-	+	-	-	0	0	-	0	0	0	-	-	0	-	-	-	-	-	-	-	0	+	+	-	-	+	+	-	-	0	0	0	+	+	-	-	0	-	+	-	+	-	0	TRUE
['g', 'lʲ', 'i', 'p', 'r', 'ɨ']	['g', 'lʲ', 'i', 'p']	N;ACC;PL	p	r	p	r	+	-	+	-	-	0	0	-	0	0	0	-	-	0	-	-	-	-	-	-	-	0	+	+	-	-	+	+	-	-	0	0	0	+	+	-	-	0	-	+	-	+	-	0	TRUE
['g', 'lʲ', 'i', 'p', 'r', 'ɨ']	['g', 'lʲ', 'i', 'p']	N;NOM;PL	p	r	p	r	+	-	+	-	-	0	0	-	0	0	0	-	-	0	-	-	-	-	-	-	-	0	+	+	-	-	+	+	-	-	0	0	0	+	+	-	-	0	-	+	-	+	-	0	TRUE
['g', 'lʲ', 'i', 'p', 'r', 'ɨ']	['g', 'lʲ', 'i', 'p']	N;VOC;PL	p	r	p	r	+	-	+	-	-	0	0	-	0	0	0	-	-	0	-	-	-	-	-	-	-	0	+	+	-	-	+	+	-	-	0	0	0	+	+	-	-	0	-	+	-	+	-	0	TRUE
['g', 'n', 'ɛ', 'b', 'l', 'a', 'x']	['g', 'n', 'ɛ', 'b']	N;ESS;PL	b	l	b	l	+	-	+	-	-	0	0	-	0	0	0	+	-	0	-	-	-	-	-	-	-	0	+	+	-	-	+	+	-	-	0	0	0	+	+	-	+	0	-	+	-	-	-	0	TRUE
['g', 'n', 'ɛ', 'b', 'l', 'a', 'mʲ', 'i']	['g', 'n', 'ɛ', 'b']	N;INS;PL	b	l	b	l	+	-	+	-	-	0	0	-	0	0	0	+	-	0	-	-	-	-	-	-	-	0	+	+	-	-	+	+	-	-	0	0	0	+	+	-	+	0	-	+	-	-	-	0	TRUE
['g', 'n', 'ɛ', 'b', 'l', 'a']	['g', 'n', 'ɛ', 'b']	N;GEN;SG	b	l	b	l	+	-	+	-	-	0	0	-	0	0	0	+	-	0	-	-	-	-	-	-	-	0	+	+	-	-	+	+	-	-	0	0	0	+	+	-	+	0	-	+	-	-	-	0	TRUE
['g', 'n', 'ɛ', 'b', 'l', 'ɛ', 'm']	['g', 'n', 'ɛ', 'b']	N;INS;SG	b	l	b	l	+	-	+	-	-	0	0	-	0	0	0	+	-	0	-	-	-	-	-	-	-	0	+	+	-	-	+	+	-	-	0	0	0	+	+	-	+	0	-	+	-	-	-	0	TRUE
['g', 'n', 'ɛ', 'b', 'l', 'ɛ']	['g', 'n', 'ɛ', 'b']	N;ACC;PL	b	l	b	l	+	-	+	-	-	0	0	-	0	0	0	+	-	0	-	-	-	-	-	-	-	0	+	+	-	-	+	+	-	-	0	0	0	+	+	-	+	0	-	+	-	-	-	0	TRUE
['g', 'n', 'ɛ', 'b', 'l', 'ɛ']	['g', 'n', 'ɛ', 'b']	N;NOM;PL	b	l	b	l	+	-	+	-	-	0	0	-	0	0	0	+	-	0	-	-	-	-	-	-	-	0	+	+	-	-	+	+	-	-	0	0	0	+	+	-	+	0	-	+	-	-	-	0	TRUE
['g', 'n', 'ɛ', 'b', 'l', 'ɛ']	['g', 'n', 'ɛ', 'b']	N;VOC;PL	b	l	b	l	+	-	+	-	-	0	0	-	0	0	0	+	-	0	-	-	-	-	-	-	-	0	+	+	-	-	+	+	-	-	0	0	0	+	+	-	+	0	-	+	-	-	-	0	TRUE
['g', 'n', 'ɛ', 'b', 'l', 'ɔ', 'm']	['g', 'n', 'ɛ', 'b']	N;DAT;PL	b	l	b	l	+	-	+	-	-	0	0	-	0	0	0	+	-	0	-	-	-	-	-	-	-	0	+	+	-	-	+	+	-	-	0	0	0	+	+	-	+	0	-	+	-	-	-	0	TRUE
['g', 'n', 'ɛ', 'b', 'l', 'ɔ', 'vʲ', 'i']	['g', 'n', 'ɛ', 'b']	N;DAT;SG	b	l	b	l	+	-	+	-	-	0	0	-	0	0	0	+	-	0	-	-	-	-	-	-	-	0	+	+	-	-	+	+	-	-	0	0	0	+	+	-	+	0	-	+	-	-	-	0	TRUE
['g', 'n', 'ɛ', 'b', 'l', 'u']	['g', 'n', 'ɛ', 'b']	N;ESS;SG	b	l	b	l	+	-	+	-	-	0	0	-	0	0	0	+	-	0	-	-	-	-	-	-	-	0	+	+	-	-	+	+	-	-	0	0	0	+	+	-	+	0	-	+	-	-	-	0	TRUE
['g', 'n', 'ɛ', 'b', 'l', 'u']	['g', 'n', 'ɛ', 'b']	N;VOC;SG	b	l	b	l	+	-	+	-	-	0	0	-	0	0	0	+	-	0	-	-	-	-	-	-	-	0	+	+	-	-	+	+	-	-	0	0	0	+	+	-	+	0	-	+	-	-	-	0	TRUE
['k', 'ɔ', 'x', 'a', 'n', 'k', 'a', 'x']	['k', 'ɔ', 'x', 'a', 'n']	N;ESS;PL	n	k	n	k	+	+	-	-	+	+	-	-	0	0	0	+	-	-	-	0	+	-	-	-	-	0	+	-	-	0	-	0	0	+	+	-	0	-	-	-	-	-	-	-	-	-	-	0	TRUE
['k', 'ɔ', 'x', 'a', 'n', 'k', 'a', 'mʲ', 'i']	['k', 'ɔ', 'x', 'a', 'n']	N;INS;PL	n	k	n	k	+	+	-	-	+	+	-	-	0	0	0	+	-	-	-	0	+	-	-	-	-	0	+	-	-	0	-	0	0	+	+	-	0	-	-	-	-	-	-	-	-	-	-	0	TRUE
['k', 'ɔ', 'x', 'a', 'n', 'k', 'a']	['k', 'ɔ', 'x', 'a', 'n']	N;ACC;SG	n	k	n	k	+	+	-	-	+	+	-	-	0	0	0	+	-	-	-	0	+	-	-	-	-	0	+	-	-	0	-	0	0	+	+	-	0	-	-	-	-	-	-	-	-	-	-	0	TRUE
['k', 'ɔ', 'x', 'a', 'n', 'k', 'a']	['k', 'ɔ', 'x', 'a', 'n']	N;GEN;SG	n	k	n	k	+	+	-	-	+	+	-	-	0	0	0	+	-	-	-	0	+	-	-	-	-	0	+	-	-	0	-	0	0	+	+	-	0	-	-	-	-	-	-	-	-	-	-	0	TRUE
['k', 'ɔ', 'x', 'a', 'n', 'k', 'ɔ', 'm']	['k', 'ɔ', 'x', 'a', 'n']	N;DAT;PL	n	k	n	k	+	+	-	-	+	+	-	-	0	0	0	+	-	-	-	0	+	-	-	-	-	0	+	-	-	0	-	0	0	+	+	-	0	-	-	-	-	-	-	-	-	-	-	0	TRUE
['k', 'ɔ', 'x', 'a', 'n', 'k', 'ɔ', 'vʲ', 'i', 'ɛ']	['k', 'ɔ', 'x', 'a', 'n']	N;NOM;PL	n	k	n	k	+	+	-	-	+	+	-	-	0	0	0	+	-	-	-	0	+	-	-	-	-	0	+	-	-	0	-	0	0	+	+	-	0	-	-	-	-	-	-	-	-	-	-	0	TRUE
['k', 'ɔ', 'x', 'a', 'n', 'k', 'ɔ', 'vʲ', 'i', 'ɛ']	['k', 'ɔ', 'x', 'a', 'n']	N;VOC;PL	n	k	n	k	+	+	-	-	+	+	-	-	0	0	0	+	-	-	-	0	+	-	-	-	-	0	+	-	-	0	-	0	0	+	+	-	0	-	-	-	-	-	-	-	-	-	-	0	TRUE
['k', 'ɔ', 'x', 'a', 'n', 'k', 'ɔ', 'vʲ', 'i']	['k', 'ɔ', 'x', 'a', 'n']	N;DAT;SG	n	k	n	k	+	+	-	-	+	+	-	-	0	0	0	+	-	-	-	0	+	-	-	-	-	0	+	-	-	0	-	0	0	+	+	-	0	-	-	-	-	-	-	-	-	-	-	0	TRUE
['k', 'ɔ', 'x', 'a', 'n', 'k', 'u', 'v']	['k', 'ɔ', 'x', 'a', 'n']	N;ACC;PL	n	k	n	k	+	+	-	-	+	+	-	-	0	0	0	+	-	-	-	0	+	-	-	-	-	0	+	-	-	0	-	0	0	+	+	-	0	-	-	-	-	-	-	-	-	-	-	0	TRUE
['k', 'ɔ', 'x', 'a', 'n', 'k', 'u', 'v']	['k', 'ɔ', 'x', 'a', 'n']	N;GEN;PL	n	k	n	k	+	+	-	-	+	+	-	-	0	0	0	+	-	-	-	0	+	-	-	-	-	0	+	-	-	0	-	0	0	+	+	-	0	-	-	-	-	-	-	-	-	-	-	0	TRUE
['k', 'ɔ', 'x', 'a', 'n', 'k', 'u']	['k', 'ɔ', 'x', 'a', 'n']	N;ESS;SG	n	k	n	k	+	+	-	-	+	+	-	-	0	0	0	+	-	-	-	0	+	-	-	-	-	0	+	-	-	0	-	0	0	+	+	-	0	-	-	-	-	-	-	-	-	-	-	0	TRUE
['k', 'ɔ', 'x', 'a', 'n', 'k', 'u']	['k', 'ɔ', 'x', 'a', 'n']	N;VOC;SG	n	k	n	k	+	+	-	-	+	+	-	-	0	0	0	+	-	-	-	0	+	-	-	-	-	0	+	-	-	0	-	0	0	+	+	-	0	-	-	-	-	-	-	-	-	-	-	0	TRUE
['k', 'ɔ', 't͡sʲ', 'i', 'ɔ', 'w', 'k', 'a', 'x']	['k', 'ɔ', 't͡sʲ', 'i', 'ɔ', 'w']	N;ESS;PL	w	k	w	k	-	+	+	+	-	0	0	+	+	-	+	+	+	0	-	0	-	+	-	-	-	-	+	-	-	0	-	0	0	+	+	-	0	-	-	-	-	-	-	-	-	-	-	0	TRUE
['k', 'ɔ', 't͡sʲ', 'i', 'ɔ', 'w', 'k', 'a', 'mʲ', 'i']	['k', 'ɔ', 't͡sʲ', 'i', 'ɔ', 'w']	N;INS;PL	w	k	w	k	-	+	+	+	-	0	0	+	+	-	+	+	+	0	-	0	-	+	-	-	-	-	+	-	-	0	-	0	0	+	+	-	0	-	-	-	-	-	-	-	-	-	-	0	TRUE
['k', 'ɔ', 't͡sʲ', 'i', 'ɔ', 'w', 'k', 'a']	['k', 'ɔ', 't͡sʲ', 'i', 'ɔ', 'w']	N;GEN;SG	w	k	w	k	-	+	+	+	-	0	0	+	+	-	+	+	+	0	-	0	-	+	-	-	-	-	+	-	-	0	-	0	0	+	+	-	0	-	-	-	-	-	-	-	-	-	-	0	TRUE
['k', 'ɔ', 't͡sʲ', 'i', 'ɔ', 'w', 'k', 'ɔ', 'm']	['k', 'ɔ', 't͡sʲ', 'i', 'ɔ', 'w']	N;DAT;PL	w	k	w	k	-	+	+	+	-	0	0	+	+	-	+	+	+	0	-	0	-	+	-	-	-	-	+	-	-	0	-	0	0	+	+	-	0	-	-	-	-	-	-	-	-	-	-	0	TRUE
['k', 'ɔ', 't͡sʲ', 'i', 'ɔ', 'w', 'k', 'ɔ', 'vʲ', 'i']	['k', 'ɔ', 't͡sʲ', 'i', 'ɔ', 'w']	N;DAT;SG	w	k	w	k	-	+	+	+	-	0	0	+	+	-	+	+	+	0	-	0	-	+	-	-	-	-	+	-	-	0	-	0	0	+	+	-	0	-	-	-	-	-	-	-	-	-	-	0	TRUE
['k', 'ɔ', 't͡sʲ', 'i', 'ɔ', 'w', 'k', 'u', 'v']	['k', 'ɔ', 't͡sʲ', 'i', 'ɔ', 'w']	N;GEN;PL	w	k	w	k	-	+	+	+	-	0	0	+	+	-	+	+	+	0	-	0	-	+	-	-	-	-	+	-	-	0	-	0	0	+	+	-	0	-	-	-	-	-	-	-	-	-	-	0	TRUE
['k', 'ɔ', 't͡sʲ', 'i', 'ɔ', 'w', 'k', 'u']	['k', 'ɔ', 't͡sʲ', 'i', 'ɔ', 'w']	N;ESS;SG	w	k	w	k	-	+	+	+	-	0	0	+	+	-	+	+	+	0	-	0	-	+	-	-	-	-	+	-	-	0	-	0	0	+	+	-	0	-	-	-	-	-	-	-	-	-	-	0	TRUE
['k', 'ɔ', 't͡sʲ', 'i', 'ɔ', 'w', 'k', 'u']	['k', 'ɔ', 't͡sʲ', 'i', 'ɔ', 'w']	N;VOC;SG	w	k	w	k	-	+	+	+	-	0	0	+	+	-	+	+	+	0	-	0	-	+	-	-	-	-	+	-	-	0	-	0	0	+	+	-	0	-	-	-	-	-	-	-	-	-	-	0	TRUE
['k', 'ɔ', 'lʲ', 'i', 'p', 'r', 'a', 'x']	['k', 'ɔ', 'lʲ', 'i', 'b']	N;ESS;PL	b	r	b	r	+	-	+	-	-	0	0	-	0	0	0	+	-	0	-	-	-	-	-	-	-	0	+	+	-	-	+	+	-	-	0	0	0	+	+	-	-	0	-	+	-	+	-	0	TRUE
['k', 'ɔ', 'lʲ', 'i', 'p', 'r', 'a', 'mʲ', 'i']	['k', 'ɔ', 'lʲ', 'i', 'b']	N;INS;PL	b	r	b	r	+	-	+	-	-	0	0	-	0	0	0	+	-	0	-	-	-	-	-	-	-	0	+	+	-	-	+	+	-	-	0	0	0	+	+	-	-	0	-	+	-	+	-	0	TRUE
['k', 'ɔ', 'lʲ', 'i', 'p', 'r', 'a']	['k', 'ɔ', 'lʲ', 'i', 'b']	N;ACC;SG	b	r	b	r	+	-	+	-	-	0	0	-	0	0	0	+	-	0	-	-	-	-	-	-	-	0	+	+	-	-	+	+	-	-	0	0	0	+	+	-	-	0	-	+	-	+	-	0	TRUE
['k', 'ɔ', 'lʲ', 'i', 'p', 'r', 'a']	['k', 'ɔ', 'lʲ', 'i', 'b']	N;GEN;SG	b	r	b	r	+	-	+	-	-	0	0	-	0	0	0	+	-	0	-	-	-	-	-	-	-	0	+	+	-	-	+	+	-	-	0	0	0	+	+	-	-	0	-	+	-	+	-	0	TRUE
['k', 'ɔ', 'lʲ', 'i', 'p', 'r', 'ɛ', 'm']	['k', 'ɔ', 'lʲ', 'i', 'b']	N;INS;SG	b	r	b	r	+	-	+	-	-	0	0	-	0	0	0	+	-	0	-	-	-	-	-	-	-	0	+	+	-	-	+	+	-	-	0	0	0	+	+	-	-	0	-	+	-	+	-	0	TRUE
['k', 'ɔ', 'lʲ', 'i', 'p', 'r', 'ɔ', 'm']	['k', 'ɔ', 'lʲ', 'i', 'b']	N;DAT;PL	b	r	b	r	+	-	+	-	-	0	0	-	0	0	0	+	-	0	-	-	-	-	-	-	-	0	+	+	-	-	+	+	-	-	0	0	0	+	+	-	-	0	-	+	-	+	-	0	TRUE
['k', 'ɔ', 'lʲ', 'i', 'p', 'r', 'ɔ', 'vʲ', 'i']	['k', 'ɔ', 'lʲ', 'i', 'b']	N;DAT;SG	b	r	b	r	+	-	+	-	-	0	0	-	0	0	0	+	-	0	-	-	-	-	-	-	-	0	+	+	-	-	+	+	-	-	0	0	0	+	+	-	-	0	-	+	-	+	-	0	TRUE
['k', 'ɔ', 'lʲ', 'i', 'p', 'r', 'u', 'v']	['k', 'ɔ', 'lʲ', 'i', 'b']	N;GEN;PL	b	r	b	r	+	-	+	-	-	0	0	-	0	0	0	+	-	0	-	-	-	-	-	-	-	0	+	+	-	-	+	+	-	-	0	0	0	+	+	-	-	0	-	+	-	+	-	0	TRUE
['k', 'ɔ', 'lʲ', 'i', 'p', 'r', 'ɨ']	['k', 'ɔ', 'lʲ', 'i', 'b']	N;ACC;PL	b	r	b	r	+	-	+	-	-	0	0	-	0	0	0	+	-	0	-	-	-	-	-	-	-	0	+	+	-	-	+	+	-	-	0	0	0	+	+	-	-	0	-	+	-	+	-	0	TRUE
['k', 'ɔ', 'lʲ', 'i', 'p', 'r', 'ɨ']	['k', 'ɔ', 'lʲ', 'i', 'b']	N;NOM;PL	b	r	b	r	+	-	+	-	-	0	0	-	0	0	0	+	-	0	-	-	-	-	-	-	-	0	+	+	-	-	+	+	-	-	0	0	0	+	+	-	-	0	-	+	-	+	-	0	TRUE
['k', 'ɔ', 'lʲ', 'i', 'p', 'r', 'ɨ']	['k', 'ɔ', 'lʲ', 'i', 'b']	N;VOC;PL	b	r	b	r	+	-	+	-	-	0	0	-	0	0	0	+	-	0	-	-	-	-	-	-	-	0	+	+	-	-	+	+	-	-	0	0	0	+	+	-	-	0	-	+	-	+	-	0	TRUE
['k', 'ɔ', 'w', 'ɔ', 'v', 'r', 'ɔ', 't', 'k', 'a', 'x']	['k', 'ɔ', 'w', 'ɔ', 'v', 'r', 'ɔ', 't']	N;ESS;PL	t	k	t	k	+	-	-	-	+	+	-	-	0	0	0	-	-	-	-	-	-	-	-	-	-	0	+	-	-	0	-	0	0	+	+	-	0	-	-	-	-	-	-	-	-	-	-	0	TRUE
['k', 'ɔ', 'w', 'ɔ', 'v', 'r', 'ɔ', 't', 'k', 'a', 'mʲ', 'i']	['k', 'ɔ', 'w', 'ɔ', 'v', 'r', 'ɔ', 't']	N;INS;PL	t	k	t	k	+	-	-	-	+	+	-	-	0	0	0	-	-	-	-	-	-	-	-	-	-	0	+	-	-	0	-	0	0	+	+	-	0	-	-	-	-	-	-	-	-	-	-	0	TRUE
['k', 'ɔ', 'w', 'ɔ', 'v', 'r', 'ɔ', 't', 'k', 'a']	['k', 'ɔ', 'w', 'ɔ', 'v', 'r', 'ɔ', 't']	N;GEN;SG	t	k	t	k	+	-	-	-	+	+	-	-	0	0	0	-	-	-	-	-	-	-	-	-	-	0	+	-	-	0	-	0	0	+	+	-	0	-	-	-	-	-	-	-	-	-	-	0	TRUE
['k', 'ɔ', 'w', 'ɔ', 'v', 'r', 'ɔ', 't', 'k', 'ɔ', 'm']	['k', 'ɔ', 'w', 'ɔ', 'v', 'r', 'ɔ', 't']	N;DAT;PL	t	k	t	k	+	-	-	-	+	+	-	-	0	0	0	-	-	-	-	-	-	-	-	-	-	0	+	-	-	0	-	0	0	+	+	-	0	-	-	-	-	-	-	-	-	-	-	0	TRUE
['k', 'ɔ', 'w', 'ɔ', 'v', 'r', 'ɔ', 't', 'k', 'ɔ', 'vʲ', 'i']	['k', 'ɔ', 'w', 'ɔ', 'v', 'r', 'ɔ', 't']	N;DAT;SG	t	k	t	k	+	-	-	-	+	+	-	-	0	0	0	-	-	-	-	-	-	-	-	-	-	0	+	-	-	0	-	0	0	+	+	-	0	-	-	-	-	-	-	-	-	-	-	0	TRUE
['k', 'ɔ', 'w', 'ɔ', 'v', 'r', 'ɔ', 't', 'k', 'u', 'v']	['k', 'ɔ', 'w', 'ɔ', 'v', 'r', 'ɔ', 't']	N;GEN;PL	t	k	t	k	+	-	-	-	+	+	-	-	0	0	0	-	-	-	-	-	-	-	-	-	-	0	+	-	-	0	-	0	0	+	+	-	0	-	-	-	-	-	-	-	-	-	-	0	TRUE
['k', 'ɔ', 'w', 'ɔ', 'v', 'r', 'ɔ', 't', 'k', 'u']	['k', 'ɔ', 'w', 'ɔ', 'v', 'r', 'ɔ', 't']	N;ESS;SG	t	k	t	k	+	-	-	-	+	+	-	-	0	0	0	-	-	-	-	-	-	-	-	-	-	0	+	-	-	0	-	0	0	+	+	-	0	-	-	-	-	-	-	-	-	-	-	0	TRUE
['k', 'ɔ', 'w', 'ɔ', 'v', 'r', 'ɔ', 't', 'k', 'u']	['k', 'ɔ', 'w', 'ɔ', 'v', 'r', 'ɔ', 't']	N;VOC;SG	t	k	t	k	+	-	-	-	+	+	-	-	0	0	0	-	-	-	-	-	-	-	-	-	-	0	+	-	-	0	-	0	0	+	+	-	0	-	-	-	-	-	-	-	-	-	-	0	TRUE
['k', 'ɔ', 'mʲ', 'i', 'n', 'k', 'a', 'x']	['k', 'ɔ', 'mʲ', 'i', 'n']	N;ESS;PL	n	k	n	k	+	+	-	-	+	+	-	-	0	0	0	+	-	-	-	0	+	-	-	-	-	0	+	-	-	0	-	0	0	+	+	-	0	-	-	-	-	-	-	-	-	-	-	0	TRUE
['k', 'ɔ', 'mʲ', 'i', 'n', 'k', 'a', 'mʲ', 'i']	['k', 'ɔ', 'mʲ', 'i', 'n']	N;INS;PL	n	k	n	k	+	+	-	-	+	+	-	-	0	0	0	+	-	-	-	0	+	-	-	-	-	0	+	-	-	0	-	0	0	+	+	-	0	-	-	-	-	-	-	-	-	-	-	0	TRUE
['k', 'ɔ', 'mʲ', 'i', 'n', 'k', 'a']	['k', 'ɔ', 'mʲ', 'i', 'n']	N;GEN;SG	n	k	n	k	+	+	-	-	+	+	-	-	0	0	0	+	-	-	-	0	+	-	-	-	-	0	+	-	-	0	-	0	0	+	+	-	0	-	-	-	-	-	-	-	-	-	-	0	TRUE
['k', 'ɔ', 'mʲ', 'i', 'n', 'k', 'ɔ', 'm']	['k', 'ɔ', 'mʲ', 'i', 'n']	N;DAT;PL	n	k	n	k	+	+	-	-	+	+	-	-	0	0	0	+	-	-	-	0	+	-	-	-	-	0	+	-	-	0	-	0	0	+	+	-	0	-	-	-	-	-	-	-	-	-	-	0	TRUE
['k', 'ɔ', 'mʲ', 'i', 'n', 'k', 'ɔ', 'vʲ', 'i']	['k', 'ɔ', 'mʲ', 'i', 'n']	N;DAT;SG	n	k	n	k	+	+	-	-	+	+	-	-	0	0	0	+	-	-	-	0	+	-	-	-	-	0	+	-	-	0	-	0	0	+	+	-	0	-	-	-	-	-	-	-	-	-	-	0	TRUE
['k', 'ɔ', 'mʲ', 'i', 'n', 'k', 'u', 'v']	['k', 'ɔ', 'mʲ', 'i', 'n']	N;GEN;PL	n	k	n	k	+	+	-	-	+	+	-	-	0	0	0	+	-	-	-	0	+	-	-	-	-	0	+	-	-	0	-	0	0	+	+	-	0	-	-	-	-	-	-	-	-	-	-	0	TRUE
['k', 'ɔ', 'mʲ', 'i', 'n', 'k', 'u']	['k', 'ɔ', 'mʲ', 'i', 'n']	N;ESS;SG	n	k	n	k	+	+	-	-	+	+	-	-	0	0	0	+	-	-	-	0	+	-	-	-	-	0	+	-	-	0	-	0	0	+	+	-	0	-	-	-	-	-	-	-	-	-	-	0	TRUE
['k', 'ɔ', 'mʲ', 'i', 'n', 'k', 'u']	['k', 'ɔ', 'mʲ', 'i', 'n']	N;VOC;SG	n	k	n	k	+	+	-	-	+	+	-	-	0	0	0	+	-	-	-	0	+	-	-	-	-	0	+	-	-	0	-	0	0	+	+	-	0	-	-	-	-	-	-	-	-	-	-	0	TRUE
['k', 'ɔ', 'm', 'p', 'u', 't', 'ɛ', 'r', 'k', 'a', 'x']	['k', 'ɔ', 'm', 'p', 'u', 't', 'ɛ', 'r']	N;ESS;PL	r	k	r	k	+	+	-	-	+	+	-	-	0	0	0	+	+	-	-	0	-	+	-	+	-	0	+	-	-	0	-	0	0	+	+	-	0	-	-	-	-	-	-	-	-	-	-	0	TRUE
['k', 'ɔ', 'm', 'p', 'u', 't', 'ɛ', 'r', 'k', 'a', 'mʲ', 'i']	['k', 'ɔ', 'm', 'p', 'u', 't', 'ɛ', 'r']	N;INS;PL	r	k	r	k	+	+	-	-	+	+	-	-	0	0	0	+	+	-	-	0	-	+	-	+	-	0	+	-	-	0	-	0	0	+	+	-	0	-	-	-	-	-	-	-	-	-	-	0	TRUE
['k', 'ɔ', 'm', 'p', 'u', 't', 'ɛ', 'r', 'k', 'a']	['k', 'ɔ', 'm', 'p', 'u', 't', 'ɛ', 'r']	N;GEN;SG	r	k	r	k	+	+	-	-	+	+	-	-	0	0	0	+	+	-	-	0	-	+	-	+	-	0	+	-	-	0	-	0	0	+	+	-	0	-	-	-	-	-	-	-	-	-	-	0	TRUE
['k', 'ɔ', 'm', 'p', 'u', 't', 'ɛ', 'r', 'k', 'ɔ', 'm']	['k', 'ɔ', 'm', 'p', 'u', 't', 'ɛ', 'r']	N;DAT;PL	r	k	r	k	+	+	-	-	+	+	-	-	0	0	0	+	+	-	-	0	-	+	-	+	-	0	+	-	-	0	-	0	0	+	+	-	0	-	-	-	-	-	-	-	-	-	-	0	TRUE
['k', 'ɔ', 'm', 'p', 'u', 't', 'ɛ', 'r', 'k', 'ɔ', 'vʲ', 'i']	['k', 'ɔ', 'm', 'p', 'u', 't', 'ɛ', 'r']	N;DAT;SG	r	k	r	k	+	+	-	-	+	+	-	-	0	0	0	+	+	-	-	0	-	+	-	+	-	0	+	-	-	0	-	0	0	+	+	-	0	-	-	-	-	-	-	-	-	-	-	0	TRUE
['k', 'ɔ', 'm', 'p', 'u', 't', 'ɛ', 'r', 'k', 'u', 'v']	['k', 'ɔ', 'm', 'p', 'u', 't', 'ɛ', 'r']	N;GEN;PL	r	k	r	k	+	+	-	-	+	+	-	-	0	0	0	+	+	-	-	0	-	+	-	+	-	0	+	-	-	0	-	0	0	+	+	-	0	-	-	-	-	-	-	-	-	-	-	0	TRUE
['k', 'ɔ', 'm', 'p', 'u', 't', 'ɛ', 'r', 'k', 'u']	['k', 'ɔ', 'm', 'p', 'u', 't', 'ɛ', 'r']	N;ESS;SG	r	k	r	k	+	+	-	-	+	+	-	-	0	0	0	+	+	-	-	0	-	+	-	+	-	0	+	-	-	0	-	0	0	+	+	-	0	-	-	-	-	-	-	-	-	-	-	0	TRUE
['k', 'ɔ', 'm', 'p', 'u', 't', 'ɛ', 'r', 'k', 'u']	['k', 'ɔ', 'm', 'p', 'u', 't', 'ɛ', 'r']	N;VOC;SG	r	k	r	k	+	+	-	-	+	+	-	-	0	0	0	+	+	-	-	0	-	+	-	+	-	0	+	-	-	0	-	0	0	+	+	-	0	-	-	-	-	-	-	-	-	-	-	0	TRUE
['k', 'ɔ', 'p', 'r', 'a', 'x']	['k', 'ɔ', 'p']	N;ESS;PL	p	r	p	r	+	-	+	-	-	0	0	-	0	0	0	-	-	0	-	-	-	-	-	-	-	0	+	+	-	-	+	+	-	-	0	0	0	+	+	-	-	0	-	+	-	+	-	0	TRUE
['k', 'ɔ', 'p', 'r', 'a', 'mʲ', 'i']	['k', 'ɔ', 'p']	N;INS;PL	p	r	p	r	+	-	+	-	-	0	0	-	0	0	0	-	-	0	-	-	-	-	-	-	-	0	+	+	-	-	+	+	-	-	0	0	0	+	+	-	-	0	-	+	-	+	-	0	TRUE
['k', 'ɔ', 'p', 'r', 'ɛ', 'm']	['k', 'ɔ', 'p']	N;INS;SG	p	r	p	r	+	-	+	-	-	0	0	-	0	0	0	-	-	0	-	-	-	-	-	-	-	0	+	+	-	-	+	+	-	-	0	0	0	+	+	-	-	0	-	+	-	+	-	0	TRUE
['k', 'ɔ', 'p', 'r', 'ɔ', 'm']	['k', 'ɔ', 'p']	N;DAT;PL	p	r	p	r	+	-	+	-	-	0	0	-	0	0	0	-	-	0	-	-	-	-	-	-	-	0	+	+	-	-	+	+	-	-	0	0	0	+	+	-	-	0	-	+	-	+	-	0	TRUE
['k', 'ɔ', 'p', 'r', 'ɔ', 'vʲ', 'i']	['k', 'ɔ', 'p']	N;DAT;SG	p	r	p	r	+	-	+	-	-	0	0	-	0	0	0	-	-	0	-	-	-	-	-	-	-	0	+	+	-	-	+	+	-	-	0	0	0	+	+	-	-	0	-	+	-	+	-	0	TRUE
